author_id,author_name,anci_score,cagr_score,linear_trend_score,pqi_score
2285263805,Benjamin Nye,0.0,,0.0,0.0
2285265406,Yan Xu,0.0,,0.0,0.0
2285269859,Hai Wan,0.0,,0.0,0.0
2285281115,Thanumalayan Sankaranarayana,0.0,,0.0,0.0
2285281190,David Ippolito,0.0,,0.0,0.0
2285286466,Jinrui Yang,0.0,,0.0,0.0
2285286498,Alexander Liu,0.0,,0.0,0.0
2285289624,Yuang Jiang,0.0,,0.0,0.0
2285289626,Yucheng Jiang,0.0,,0.0,0.0
2285290510,Hyeontaek Luan,0.0,,0.0,0.0
2285291382,Kristen Grauman,0.0,,0.0,0.0
2285304847,M. Dai,0.0,,0.0,0.0
2285311224,Lukasz Golab,0.0,,0.0,0.0
2285312525,Alec McCandlish,0.0,,0.0,0.0
2285315899,Yao Fu,0.0,,0.0,0.0
2285322061,Jesse Dodge,0.0,,0.0,0.0
2285331933,Zhengtao Yu,0.0,,0.0,0.0
2285334754,Anhong Guo,0.0,,0.0,0.0
2285342063,Haoyu Liu,0.0,,0.0,0.0
2285342071,Haowei Liu,0.0,,0.0,0.0
2285366383,An nan,0.0,,0.0,0.0
2285370326,Hassan Sajjad,0.0,,0.0,0.0
2285401140,Yuhao Zhang,0.0,,0.0,0.0
2285414461,Yehong Zhang,0.0,,0.0,0.0
2285418839,Chengzhi Hu,0.0,,0.0,0.0
2285428192,Dongwei Jiang,0.0,,0.0,0.0
2285443369,Hao Liao,0.0,,0.0,0.0
2285443506,V. Platen,0.0,,0.0,0.0
2285444157,Sam Davison,0.0,,0.0,0.0
2285444988,Jiaao Chen,0.0,,0.0,0.0
2285445778,Enrique Alfonseca,0.0,,0.0,0.0
2285451925,Marcello Federico,0.0,,0.0,0.0
2285454328,Patrick Shleifer,0.0,,0.0,0.0
2285454334,Funtow-900 Joe,0.0,,0.0,0.0
2285459476,Llion Jones,0.0,,0.0,0.0
2285459585,Lea Frermann,0.0,,0.0,0.0
2285459587,Lea Frermann,0.0,,0.0,0.0
2285459593,Lea Frermann,0.0,,0.0,0.0
2285459610,Lea Frermann,0.0,,0.0,0.0
2285459612,Lea Frermann,0.0,,0.0,0.0
2285469990,Yong Liu,0.0,,0.0,0.0
2285470616,Rajarshi Das,0.0,,0.0,0.0
2285475879,Nanyun Peng,0.0,,0.0,0.0
2285485414,Pushpak Bhattacharyya,0.0,,0.0,0.0
2285487177,Saurabh Saxena,0.0,,0.0,0.0
2285489121,Zhen Tan,0.0,,0.0,0.0
2285490668,Pascale Fung,0.0,,0.0,0.0
2285495710,Sewon Min,0.0,,0.0,0.0
2285498700,Haotian Wang,0.0,,0.0,0.0
2285499076,Ion Androutsopoulos,0.0,,0.0,0.0
2285499469,Minxin Guo,0.0,,0.0,0.0
2285504028,Heike Adel,0.0,,0.0,0.0
2285508570,Michael Austin,0.0,,0.0,0.0
2285546380,Zhou nan,0.0,,0.0,0.0
2285555759,Yves Lepage,0.0,,0.0,0.0
2285564983,Linqi Song,0.0,,0.0,0.0
2285576576,Géraldine Damnati,0.0,,0.0,0.0
2285581068,Brian Lester,0.0,,0.0,0.0
2285596160,Oren Tsur,0.0,,0.0,0.0
2285604965,Shin-ichiro Kamei,0.0,,0.0,0.0
2285608248,Mary Ann,0.0,,0.0,0.0
2285613980,Linlin Wang,0.0,,0.0,0.0
2285614958,Nikolay nan,0.0,,0.0,0.0
2285616129,Francis Pelletier,0.0,,0.0,0.0
2285621224,Soumen Chakrabarti,0.0,,0.0,0.0
2285624477,Xiang Li,0.0,,0.0,0.0
2285636469,Mitchell Marcus,0.0,,0.0,0.0
2285639223,Kevin Gimpel,0.0,,0.0,0.0
2285640715,Yi-Shin Chen,0.0,,0.0,0.0
2285649967,Tim O’Gorman,0.0,,0.0,0.0
2285654208,Raul Puri,0.0,,0.0,0.0
2285693437,Wenhu Chen,0.0,,0.0,0.0
2285698952,Pengcheng Gur-Ari,0.0,,0.0,0.0
2285698958,Guy Isard,0.0,,0.0,0.0
2285701406,Kensen Shi,0.0,,0.0,0.0
2285703582,David So,0.0,,0.0,0.0
2285704458,Minlie Huang,0.0,,0.0,0.0
2285704485,Minlie Huang,0.0,,0.0,0.0
2285706464,Shaohan Huang,0.0,,0.0,0.0
2285717362,Zhun Liu,0.0,,0.0,0.0
2285720930,Kaushik Ram,0.0,,0.0,0.0
2285728631,Shuai Li,0.0,,0.0,0.0
2285735,Jana Straková,0.0,,0.0,0.0
2285740821,Pengfei Liu,0.0,,0.0,0.0
2285741771,Sam Gross,0.0,,0.0,0.0
2285745861,Francisco Massa,0.0,,0.0,0.0
2285752779,Wen Huang,0.0,,0.0,0.0
2285754234,Mingyang Zhou,0.0,,0.0,0.0
2285763682,Mingxuan Wang,0.0,,0.0,0.0
2285784924,Karthik Narasimhan,0.0,,0.0,0.0
2285790457,Berlin Chen,0.0,,0.0,0.0
2285791461,H. Jagadish,0.0,,0.0,0.0
2285798957,Xinfeng Xie,0.0,,0.0,0.0
2285815510,Aidan San,0.0,,0.0,0.0
2285819780,Loic Barrault,0.0,,0.0,0.0
2285821911,Wei Zhao,0.0,,0.0,0.0
2285824559,Jinghui Lu,0.0,,0.0,0.0
2285826376,G. Edward Barton,0.0,,0.0,0.0
2285826537,Takahiro Wakao,0.0,,0.0,0.0
2285836128,Pietro Hays,0.0,,0.0,0.0
2285859430,K. Heafield,0.0,,0.0,0.0
2285868436,Victor Sanh,0.0,,0.0,0.0
2285872184,Shrikanth Narayanan,0.0,,0.0,0.0
2285877067,Eduard Hovy,0.0,,0.0,0.0
2285877959,Aaron Courville,0.0,,0.0,0.0
2285880556,Masaharu Yoshioka,0.0,,0.0,0.0
2285890529,Marilyn Walker,0.0,,0.0,0.0
2285893376,Jiawei Han,0.0,,0.0,0.0
2285902374,Sameer Singh,0.0,,0.0,0.0
2285916934,Olivier Pietquin,0.0,,0.0,0.0
2285922411,Moin Bansal,0.0,,0.0,0.0
2285925921,Jacob Hilton,0.0,,0.0,0.0
2285930857,M. McElrath,0.0,,0.0,0.0
2285939518,Yejin Choi,0.0,,0.0,0.0
2285952753,Michihiro Bevilacqua,0.0,,0.0,0.0
2285969697,Mohit Bansal,0.0,,0.0,0.0
2285971718,Murali Annavaram,0.0,,0.0,0.0
2285978160,Shreya Sharma,0.0,,0.0,0.0
2286002734,Encoder Encoder,0.0,,0.0,0.0
2286006155,Stefan Zohren,0.0,,0.0,0.0
2286013036,Animesh Gupta,0.0,,0.0,0.0
2286025810,Cristian Danescu-Niculescu-Mizil,0.0,,0.0,0.0
2286037630,José González,0.0,,0.0,0.0
2286049042,Siming Chen,0.0,,0.0,0.0
2286057903,Edward Choi,0.0,,0.0,0.0
2286061863,Mimee Cain,0.0,,0.0,0.0
2286062969,Xiaorong Huang,0.0,,0.0,0.0
2286063145,Alice Oh,0.0,,0.0,0.0
2286063598,Ryan Roberts,0.0,,0.0,0.0
2286067275,Oliveira Pinto,0.0,,0.0,0.0
2286087510,D. Kleyko,0.0,,0.0,0.0
2286096,Huan Gui,0.0,,0.0,0.0
2286101968,Dongyeop Kang,0.0,,0.0,0.0
2286102610,Susan Zhang,0.0,,0.0,0.0
2286111280,Guillaume Wenzek,0.0,,0.0,0.0
2286115926,Tanja Samardzic,0.0,,0.0,0.0
2286125857,Lin Yuan,0.0,,0.0,0.0
2286132759,Charles Singh,0.0,,0.0,0.0
2286145107,Thibault Févry,0.0,,0.0,0.0
2286145116,A. Santilli,0.0,,0.0,0.0
2286145455,Sylvain Gugger,0.0,,0.0,0.0
2286145708,James Koppel,0.0,,0.0,0.0
2286146089,Arul Menezes,0.0,,0.0,0.0
2286146176,Mike Kale,0.0,,0.0,0.0
2286146855,Melody Baitemirova,0.0,,0.0,0.0
2286146895,Mihir Yasunaga,0.0,,0.0,0.0
2286155848,Batuhan Özyurt,0.0,,0.0,0.0
2286155944,Finetuned nan,0.0,,0.0,0.0
2286156064,Mor Aminnaseri,0.0,,0.0,0.0
2286156174,Cedrick Stinson,0.0,,0.0,0.0
2286156570,Debajyoti Datta,0.0,,0.0,0.0
2286156826,Vincent Zhao,0.0,,0.0,0.0
2286157082,Catherine Dour,0.0,,0.0,0.0
2286157096,Bill Yuchen,0.0,,0.0,0.0
2286158174,Mozhdeh Geva,0.0,,0.0,0.0
2286158543,Yanan Wu,0.0,,0.0,0.0
2286165699,Hwanjo Yu,0.0,,0.0,0.0
2286186851,D. Sileo,0.0,,0.0,0.0
2286195719,E. Rodolà,0.0,,0.0,0.0
2286200059,B. Lin,0.0,,0.0,0.0
2286203284,Liang Lin,0.0,,0.0,0.0
2286234245,Duyu Tang,0.0,,0.0,0.0
2286235688,Ahmed Abdelali,0.0,,0.0,0.0
2286236915,Convolutional nan,0.0,,0.0,0.0
2286237772,Yi Tay,0.0,,0.0,0.0
2286247564,Antonio Rodríguez,0.0,,0.0,0.0
2286247638,Gabriella Lapesa,0.0,,0.0,0.0
2286261854,Fernando Díaz,0.0,,0.0,0.0
2286265082,Bing Qin,0.0,,0.0,0.0
2286269026,Juan Pablo Munoz,0.0,,0.0,0.0
2286277232,Jean Wu,0.0,,0.0,0.0
2286291688,Pei-Chun Chen,0.0,,0.0,0.0
2286292302,Kenneth Church,0.0,,0.0,0.0
2286298462,Ganesh Ramakrishnan,0.0,,0.0,0.0
2286299201,Vinod Muthusamy,0.0,,0.0,0.0
2286299476,Romina Etezadi,0.0,,0.0,0.0
2286299579,Alexandre Constantin,0.0,,0.0,0.0
2286299659,Benoit Crabb'e,0.0,,0.0,0.0
2286302649,Marco Cornolti,0.0,,0.0,0.0
2286303797,Junwei Bao,0.0,,0.0,0.0
2286304439,Etienne Bernard,0.0,,0.0,0.0
2286305046,Julian Nyarko,0.0,,0.0,0.0
2286306688,Kenji Kawaguchi,0.0,,0.0,0.0
2286308669,Timoth'ee Bernard,0.0,,0.0,0.0
2286309288,Zexuan Xiong,0.0,,0.0,0.0
2286310256,Philipp Mondorf,0.0,,0.0,0.0
2286310311,Barbara Plank,0.0,,0.0,0.0
2286311419,Chao Shang,0.0,,0.0,0.0
2286311932,Animesh Mukherjee,0.0,,0.0,0.0
2286313764,Kai Yu,0.0,,0.0,0.0
2286315731,Malvina Nissim,0.0,,0.0,0.0
2286316209,Thai Hoang,0.0,,0.0,0.0
2286317046,Gongyao Jiang,0.0,,0.0,0.0
2286318125,Alon Jacoby,0.0,,0.0,0.0
2286318318,Yoav Goldberg,0.0,,0.0,0.0
2286320127,Leo Wanner,0.0,,0.0,0.0
2286320169,Moninder Singh,0.0,,0.0,0.0
2286320569,Katja Filippova,0.0,,0.0,0.0
2286320982,Vy Vo,0.0,,0.0,0.0
2286321410,Nick Craswell,0.0,,0.0,0.0
2286323459,Guanqun Bi,0.0,,0.0,0.0
2286328651,Ze Tao,0.0,,0.0,0.0
2286328804,Wenjin Yao,0.0,,0.0,0.0
2286328982,Hugh Zhang,0.0,,0.0,0.0
2286330428,Yossi Matias,0.0,,0.0,0.0
2286333106,Ting Yao,0.0,,0.0,0.0
2286335051,Andrew McCallum,0.0,,0.0,0.0
2286336292,Eli Chien,0.0,,0.0,0.0
2286338369,Sergei Bogdanov,0.0,,0.0,0.0
2286339050,Daniele Pighin,0.0,,0.0,0.0
2286341163,Yan Xu,0.0,,0.0,0.0
2286343766,Ryan McGranaghan,0.0,,0.0,0.0
2286344263,Yang Li,0.0,,0.0,0.0
2286355751,Francesco Barbieri,0.0,,0.0,0.0
2286376947,Srijan Kumar,0.0,,0.0,0.0
2286379501,Xuan Zhang,0.0,,0.0,0.0
2286392970,Ya-Qin Zhang,0.0,,0.0,0.0
2286395204,Recursive nan,0.0,,0.0,0.0
2286398748,Anna Rogers,0.0,,0.0,0.0
2286404505,Kai Chen,0.0,,0.0,0.0
2286406909,E. Anne Paulson,0.0,,0.0,0.0
2286407311,Lucas Dixon,0.0,,0.0,0.0
2286427242,Chenxi Yuan,0.0,,0.0,0.0
2286428254,Andrew Dai,0.0,,0.0,0.0
2286432237,Xiaotian Ye,0.0,,0.0,0.0
2286459314,Yufei Huang,0.0,,0.0,0.0
2286461662,Christian Meyer,0.0,,0.0,0.0
2286468925,Wendi Zhou,0.0,,0.0,0.0
2286470911,Min-Yen Kan,0.0,,0.0,0.0
2286479823,Seunghee Han,0.0,,0.0,0.0
2286500490,G. Chierchia,0.0,,0.0,0.0
2286506524,Sungjin Park,0.0,,0.0,0.0
2286511206,Yashesh Gaur,0.0,,0.0,0.0
2286516788,Deva Perona,0.0,,0.0,0.0
2286529812,Dollár nan,0.0,,0.0,0.0
2286540668,Piotr Ramanan,0.0,,0.0,0.0
2286540856,Jacob Hilton,0.0,,0.0,0.0
2286548126,Marco Ponza,0.0,,0.0,0.0
2286592373,Haoran Wang,0.0,,0.0,0.0
2286595352,Zuxin Liu,0.0,,0.0,0.0
2286600423,Edward Choi,0.0,,0.0,0.0
2286620402,Haoxiang Zhang,0.0,,0.0,0.0
2286629648,Danqi Chen,0.0,,0.0,0.0
2286638397,Weiyan Shi,0.0,,0.0,0.0
2286649350,Holger Schwenk,0.0,,0.0,0.0
2286659263,Ryan Cotterell,0.0,,0.0,0.0
2286693686,Prasad Tadepalli,0.0,,0.0,0.0
2286700513,Juntao Tan,0.0,,0.0,0.0
2286700595,Jiajun Tan,0.0,,0.0,0.0
2286704915,Hao Peng,0.0,,0.0,0.0
2286719009,Kyle Hsu,0.0,,0.0,0.0
2286733937,Yoon Kim,0.0,,0.0,0.0
2286737358,Xiaowang Zhang,0.0,,0.0,0.0
2286747770,Zehan Qi,0.0,,0.0,0.0
2286752832,Ethan Perez,0.0,,0.0,0.0
2286762212,Minje Choi,0.0,,0.0,0.0
2286769285,Kevin Small,0.0,,0.0,0.0
2286791045,Steven Hoi,0.0,,0.0,0.0
2286801381,Daniel Ho,0.0,,0.0,0.0
2286823245,Svitlana Vakulenko,0.0,,0.0,0.0
2286824230,Dan Hendrycks,0.0,,0.0,0.0
2286824816,Jun Xiao,0.0,,0.0,0.0
2286851484,Christopher 2020,0.0,,0.0,0.0
2286866230,Tong Ren,0.0,,0.0,0.0
2286867173,Jonathan Kropko,0.0,,0.0,0.0
2286868084,Hyeongseop Rha,0.0,,0.0,0.0
2286868325,He-Zhe Lin,0.0,,0.0,0.0
2286868430,Sri Guttikonda,0.0,,0.0,0.0
2286868451,John Salvador,0.0,,0.0,0.0
2286872071,Tanmay Gupta,0.0,,0.0,0.0
2286873614,Robin Chan,0.0,,0.0,0.0
2286875024,Bryan Christ,0.0,,0.0,0.0
2286877005,Pengfei Li,0.0,,0.0,0.0
2286877368,Ning Sa,0.0,,0.0,0.0
2286879595,Jonathan Clark,0.0,,0.0,0.0
2286880340,Nikhil Krishnaswamy,0.0,,0.0,0.0
2286881602,Masanari Ohi,0.0,,0.0,0.0
2286881771,Cong Liu,0.0,,0.0,0.0
2286883319,Roger Dannenberg,0.0,,0.0,0.0
2286884447,Yun-Nung Chen,0.0,,0.0,0.0
2286893255,Shreyas Chandrashekaran,0.0,,0.0,0.0
2286896884,Hyeongu Yun,0.0,,0.0,0.0
2286899874,Zirui Zhu,0.0,,0.0,0.0
2286900390,Yang You,0.0,,0.0,0.0
2286900967,Yibo Miao,0.0,,0.0,0.0
2286906583,Mona Diab,0.0,,0.0,0.0
2286907829,Xingyuan Li,0.0,,0.0,0.0
2286907984,Yang Liu,0.0,,0.0,0.0
2286907986,Yang Liu,0.0,,0.0,0.0
2286908476,Ziya Zhou,0.0,,0.0,0.0
2286909102,Niels Pinkwart,0.0,,0.0,0.0
2286913397,Orgest Xhelili,0.0,,0.0,0.0
2286917617,Zhao Chen,0.0,,0.0,0.0
2286927446,Hannah Göke,0.0,,0.0,0.0
2286953223,Adams Yu,0.0,,0.0,0.0
2286955403,Liang Chen,0.0,,0.0,0.0
2286962698,Richard Socher,0.0,,0.0,0.0
2286966246,Pang Khattab,0.0,,0.0,0.0
2286974749,Wei Dong,0.0,,0.0,0.0
2286977383,Geoff Keeling,0.0,,0.0,0.0
2286977403,Chelsea Finn,0.0,,0.0,0.0
2286977473,Suhang Wang,0.0,,0.0,0.0
2286977942,Wei Koh,0.0,,0.0,0.0
2286987261,Yu Tian,0.0,,0.0,0.0
2286990981,Long Li,0.0,,0.0,0.0
2286992647,Dongyub Lee,0.0,,0.0,0.0
2286996047,Amit Singh,0.0,,0.0,0.0
2287025051,Yun Zhao,0.0,,0.0,0.0
2287028049,Yuan-fang Wang,0.0,,0.0,0.0
2287028357,Max Bartolo,0.0,,0.0,0.0
2287045351,Zhengbang Yang,0.0,,0.0,0.0
2287049560,Jenny Hong,0.0,,0.0,0.0
2287052456,Johannes Welbl,0.0,,0.0,0.0
2287053658,Zhuyun Dai,0.0,,0.0,0.0
2287064006,Jiyeon Kim,0.0,,0.0,0.0
2287110449,Paolo Rosso,0.0,,0.0,0.0
2287119758,Eric Wallace,0.0,,0.0,0.0
2287129670,Michael Frank,0.0,,0.0,0.0
2287130440,Yi Luan,0.0,,0.0,0.0
2287135433,Zezhi Chen,0.0,,0.0,0.0
2287140750,Xuan Luo,0.0,,0.0,0.0
2287158979,Elvan Göçmen,0.0,,0.0,0.0
2287168448,Zehai Zhou,0.0,,0.0,0.0
2287191,Luis Chiruzzo,0.0,,0.0,0.0
2287198067,Jon Barwise,0.0,,0.0,0.0
2287206016,Adina Williams,0.0,,0.0,0.0
2287219121,Saahil Jain,0.0,,0.0,0.0
2287226229,Weizhi Ma,0.0,,0.0,0.0
2287241564,Aonan Zhang,0.0,,0.0,0.0
2287244370,Maxime Peyrard,0.0,,0.0,0.0
2287244631,Weitao Li,0.0,,0.0,0.0
2287249317,Matthew Williams,0.0,,0.0,0.0
2287253253,Aditya Prakash,0.0,,0.0,0.0
2287258758,Junkai Li,0.0,,0.0,0.0
2287260750,Xiangdi Meng,0.0,,0.0,0.0
2287268442,Chris Olah,0.0,,0.0,0.0
2287269266,Haizhou Li,0.0,,0.0,0.0
2287272576,Wenrui Liu,0.0,,0.0,0.0
2287304868,Peng Qi,0.0,,0.0,0.0
2287318666,Heyan Huang,0.0,,0.0,0.0
2287336807,Soyoung Yoon,0.0,,0.0,0.0
2287392129,Jungwook Choi,0.0,,0.0,0.0
2287405926,Linmei Hu,0.0,,0.0,0.0
2287427478,Wei Zhao,0.0,,0.0,0.0
2287441155,Wei Zhang,0.0,,0.0,0.0
2287458652,Qi Zhao,0.0,,0.0,0.0
2287464794,Yuanbin Wu,0.0,,0.0,0.0
2287467997,Hanfeng Lin,0.0,,0.0,0.0
2287477622,Christopher Clark,0.0,,0.0,0.0
2287487634,Yunghwei Lai,0.0,,0.0,0.0
2287500501,Benoit Steiner,0.0,,0.0,0.0
2287517526,Lu Hou,0.0,,0.0,0.0
2287524199,Jin Yao,0.0,,0.0,0.0
2287577209,Xiangfan Chen,0.0,,0.0,0.0
2287604334,Yang Yang,0.0,,0.0,0.0
2287609860,Matt Post,0.0,,0.0,0.0
2287618200,Denis Parra,0.0,,0.0,0.0
2287624500,Edward Yang,0.0,,0.0,0.0
2287632316,I-Hsin Chung,0.0,,0.0,0.0
2287651623,Chuan Shi,0.0,,0.0,0.0
2287659901,Chang Gao,0.0,,0.0,0.0
2287678764,Jia Deng,0.0,,0.0,0.0
2287681221,Yang Gao,0.0,,0.0,0.0
2287694374,Seung-won Hwang,0.0,,0.0,0.0
2287715981,Huawei Shen,0.0,,0.0,0.0
2287733778,Jiatao Gu,0.0,,0.0,0.0
2287751699,Daphne Zhou,0.0,,0.0,0.0
2287754681,Haixin Wang,0.0,,0.0,0.0
2287757233,Ke Tang,0.0,,0.0,0.0
2287758280,Jiangcun Du,0.0,,0.0,0.0
2287759902,Debrup Das,0.0,,0.0,0.0
2287760920,Hai Wu,0.0,,0.0,0.0
2287764,Mutsumi Nakamura,0.0,,0.0,0.0
2287767363,Irene Li,0.0,,0.0,0.0
2287771182,Yong Zhao,0.0,,0.0,0.0
2287774,Belhassen Bayar,0.0,,0.0,0.0
2287779785,Ka Lo,0.0,,0.0,0.0
2287781456,Rui Li,0.0,,0.0,0.0
2287781906,Cynthia Breazeal,0.0,,0.0,0.0
2287784354,Rui Zhao,0.0,,0.0,0.0
2287785375,Shuohang Wang,0.0,,0.0,0.0
2287792395,Maosong Sun,0.0,,0.0,0.0
2287793182,Yapeng Tian,0.0,,0.0,0.0
2287795948,Bo Xu,0.0,,0.0,0.0
2287797380,Zhengyu Ma,0.0,,0.0,0.0
2287798526,Quan Liu,0.0,,0.0,0.0
2287799372,Qing Yang,0.0,,0.0,0.0
2287801881,Junqi Gao,0.0,,0.0,0.0
2287802095,Wenjun Wu,0.0,,0.0,0.0
2287803134,Ming Liu,0.0,,0.0,0.0
2287803799,Xiaojun Chen,0.0,,0.0,0.0
2287804145,Qiuchen Wang,0.0,,0.0,0.0
2287806228,Howard Yen,0.0,,0.0,0.0
2287809102,Mengna Wang,0.0,,0.0,0.0
2287809580,Garrett Tanzer,0.0,,0.0,0.0
2287816392,Jianxing Liu,0.0,,0.0,0.0
2287816648,Zhuofan Chen,0.0,,0.0,0.0
2287817232,Yida Lu,0.0,,0.0,0.0
2287817927,Shuodi Liu,0.0,,0.0,0.0
2287820224,Lingjuan Lyu,0.0,,0.0,0.0
2287820683,Tongshuang Wu,0.0,,0.0,0.0
2287821752,Deheng Ye,0.0,,0.0,0.0
2287821944,Prasenjit Dey,0.0,,0.0,0.0
2287821949,Jeffrey Li,0.0,,0.0,0.0
2287822199,Suyeon Lee,0.0,,0.0,0.0
2287822500,Soma Sato,0.0,,0.0,0.0
2287824247,Tian Ding,0.0,,0.0,0.0
2287824720,Seongmin Park,0.0,,0.0,0.0
2287826540,Jan Batzner,0.0,,0.0,0.0
2287826713,Ayana Niwa,0.0,,0.0,0.0
2287827633,Jason Baldridge,0.0,,0.0,0.0
2287828497,Kyoung-Mee Chung,0.0,,0.0,0.0
2287829088,Zhifang Sui,0.0,,0.0,0.0
2287829560,Debora Nozza,0.0,,0.0,0.0
2287830150,Derek Wong,0.0,,0.0,0.0
2287831755,Musashi Hinck,0.0,,0.0,0.0
2287831796,Sebastian Pad'o,0.0,,0.0,0.0
2287831915,Manish Bhatt,0.0,,0.0,0.0
2287832315,Eric Ma,0.0,,0.0,0.0
2287832490,Yingli Zhang,0.0,,0.0,0.0
2287832599,Yuge Zhang,0.0,,0.0,0.0
2287833353,Ashish Kulkarni,0.0,,0.0,0.0
2287833418,Jun Lang,0.0,,0.0,0.0
2287833515,Wenyu Du,0.0,,0.0,0.0
2287833729,Zhaofeng He,0.0,,0.0,0.0
2287833740,Peng Qiu,0.0,,0.0,0.0
2287834378,Boyang Xue,0.0,,0.0,0.0
2287835207,Ruihan Yang,0.0,,0.0,0.0
2287835229,Rui Yang,0.0,,0.0,0.0
2287836627,Jan Wehner,0.0,,0.0,0.0
2287836752,Daniel Kessler,0.0,,0.0,0.0
2287836973,Bowen Yan,0.0,,0.0,0.0
2287836995,Zongqing Lu,0.0,,0.0,0.0
2287837386,Aditya Rawal,0.0,,0.0,0.0
2287837514,Xiaoyin Che,0.0,,0.0,0.0
2287837811,Mei Tu,0.0,,0.0,0.0
2287838789,Lukasz Bartoszcze,0.0,,0.0,0.0
2287840829,Kan Ren,0.0,,0.0,0.0
2287841273,Sayali Kulkarni,0.0,,0.0,0.0
2287841290,Faiz Haznitrama,0.0,,0.0,0.0
2287841610,Christoph Hones,0.0,,0.0,0.0
2287841795,Sebastian Riedel,0.0,,0.0,0.0
2287842444,Seonghyeon Lee,0.0,,0.0,0.0
2287843663,Sammy Jerome,0.0,,0.0,0.0
2287848266,Xirui Li,0.0,,0.0,0.0
2287849433,Xuhong Li,0.0,,0.0,0.0
2287849760,Joseph Jennings,0.0,,0.0,0.0
2287859963,Jiaxuan You,0.0,,0.0,0.0
2287863492,James Zou,0.0,,0.0,0.0
2287863723,Fan Zhang,0.0,,0.0,0.0
2287869015,Yujie Yang,0.0,,0.0,0.0
2287872529,Jiyue Jiang,0.0,,0.0,0.0
2287875032,Harim Kim,0.0,,0.0,0.0
2287875138,Yuanhang Zheng,0.0,,0.0,0.0
2287875381,Yuqing Yang,0.0,,0.0,0.0
2287877457,Yi Wang,0.0,,0.0,0.0
2287877594,Wenqiang Liu,0.0,,0.0,0.0
2287879038,Hao Li,0.0,,0.0,0.0
2287879395,Chenguang Wang,0.0,,0.0,0.0
2287881684,Zhichao Shi,0.0,,0.0,0.0
2287881971,Liangxin Liu,0.0,,0.0,0.0
2287882114,Tsung-Yi Lin,0.0,,0.0,0.0
2287889962,Kang Li,0.0,,0.0,0.0
2287892865,Yuelin Bai,0.0,,0.0,0.0
2287909917,Lillian Lee,0.0,,0.0,0.0
2287910839,Xipeng Qiu,0.0,,0.0,0.0
2287912760,Ryan Lee,0.0,,0.0,0.0
2287914687,Leonardo Ribeiro,0.0,,0.0,0.0
2287915342,Minlie Huang,0.0,,0.0,0.0
2287916541,Kartik Sharma,0.0,,0.0,0.0
2287916608,Jingyuan Ma,0.0,,0.0,0.0
2287917733,Tiezheng Yu,0.0,,0.0,0.0
2287918455,Ji-Rong Wen,0.0,,0.0,0.0
2287919309,Jingcheng Wu,0.0,,0.0,0.0
2287921199,Yash Singla,0.0,,0.0,0.0
2287921432,Patrick Huber,0.0,,0.0,0.0
2287921555,Aditya Sagar,0.0,,0.0,0.0
2287921790,Bernard Jansen,0.0,,0.0,0.0
2287921908,Arash Einolghozati,0.0,,0.0,0.0
2287922214,Tong Xiao,0.0,,0.0,0.0
2287922278,Siqiao Xue,0.0,,0.0,0.0
2287922898,Haifeng Qian,0.0,,0.0,0.0
2287924500,Zhouxiang Fang,0.0,,0.0,0.0
2287925062,Mete Ozay,0.0,,0.0,0.0
2287925064,Kwangwook Seo,0.0,,0.0,0.0
2287926771,Mohit Bansal,0.0,,0.0,0.0
2287927206,Alec Alameddine,0.0,,0.0,0.0
2287927370,Srinivasan Sengamedu,0.0,,0.0,0.0
2287927460,Yassine Benajiba,0.0,,0.0,0.0
2287928015,Nan Chen,0.0,,0.0,0.0
2287928365,Omri Uzan,0.0,,0.0,0.0
2287928453,Roy Xie,0.0,,0.0,0.0
2287928517,Chongyang Tao,0.0,,0.0,0.0
2287928523,Youngseung Jeon,0.0,,0.0,0.0
2287928637,Stephen Bach,0.0,,0.0,0.0
2287928656,Tong Ruan,0.0,,0.0,0.0
2287929110,Andrew Yates,0.0,,0.0,0.0
2287929249,Avi Trost,0.0,,0.0,0.0
2287929551,Qinyu Luo,0.0,,0.0,0.0
2287929856,Vittorio Castelli,0.0,,0.0,0.0
2287930119,Yulia Tsvetkov,0.0,,0.0,0.0
2287930257,Katrin Fischer,0.0,,0.0,0.0
2287930723,Eunho Yang,0.0,,0.0,0.0
2287933541,Craig Schmidt,0.0,,0.0,0.0
2287937401,Li Zhong,0.0,,0.0,0.0
2287938390,Qiming Feng,0.0,,0.0,0.0
2287939838,Clayton Morrison,0.0,,0.0,0.0
2287941338,Georgios Cheirmpos,0.0,,0.0,0.0
2287942331,Ruochun Jin,0.0,,0.0,0.0
2287942787,David Etter,0.0,,0.0,0.0
2287944357,Fangyu Liu,0.0,,0.0,0.0
2287946273,Christopher Manning,0.0,,0.0,0.0
2287951286,Huajian Zhang,0.0,,0.0,0.0
2287961447,Jing Liu,0.0,,0.0,0.0
2287961461,Jing Liu,0.0,,0.0,0.0
2287961720,Yuning Mao,0.0,,0.0,0.0
2287962110,Kai Zhang,0.0,,0.0,0.0
2287962858,Li Jin,0.0,,0.0,0.0
2287966297,Henil Panchal,0.0,,0.0,0.0
2287969051,Wenyang Luo,0.0,,0.0,0.0
2287970016,Eunbi Choi,0.0,,0.0,0.0
2287972887,Yanyi Chen,0.0,,0.0,0.0
2287973950,Yang Liu,0.0,,0.0,0.0
